BUILD_NO,NAME,COST,REWARD
142,FVAS BUILDING,661.8763887794893,0.0
147,BIOSCIENCES 4,630.2247181065936,1.346938775510204
147,BIOSCIENCES 4,599.5627476512187,1.346938775510204
147,BIOSCIENCES 4,576.8436084854864,1.346938775510204
141,CONSERVATORIUM OF MUSIC,577.0949023505736,0.0
194,BIOSCIENCES 5,548.059399135223,0.0
144,KENNETH MYER BUILDING,501.8659602008495,21.333333333333332
184,OLD MICROBIOLOGY BUILDING,492.4363406076749,0.988636363636364
183,HOWARD FLOREY INSTITUTE,473.7853330988479,0.0
181,MEDICAL BUILDING,366.18784235460527,0.0
182,BROWNLESS BIOMEDICAL LIBRARY,393.49162350935467,2.363636363636364
177,BAILLIEU LIBRARY,435.40262090285296,5.136363636363637
140,GRAINGER MUSEUM,646.0593905694707,0.0
122,BIOSCIENCES 2,597.5870778589564,0.172413793103448
139,BABEL BUILDING,564.9101506504768,1.377358490566038
121,BOTANY POTTING SHED,615.1620482826186,0.0
101,BEAUREPAIRE CENTRE,639.726114925352,0.0
112,UNIVERSITY HOUSE,630.0715435200431,0.0
191,JOHN MEDLEY BUILDING,292.88231298834995,0.0
191,JOHN MEDLEY BUILDING,245.80282219960867,0.0
187,GATEKEEPER'S LODGE,267.8638039792883,0.0
149,OLD ARTS BUILDING,433.6238085962584,1.595238095238095
143,BIOSCIENCES 3,526.6835291865135,0.0
128,OLD PHYSICS BUILDING,485.6313631874379,21.0
130,UNION HOUSE,501.1588938092325,0.0
150,OLD QUADRANGLE BUILDING,438.7821437577674,0.0
152,RAYMOND PRIESTLEY BUILDING,456.9678841180884,0.0
152,RAYMOND PRIESTLEY BUILDING,438.0890075833323,0.0
150,OLD QUADRANGLE BUILDING,417.6525997234803,0.0
150,OLD QUADRANGLE BUILDING,392.70548813497993,0.0
193,ELECTRICAL & ELECTRONIC ENGINEERING BUILDING,258.28452263978613,0.447674418604651
113,BALDWIN SPENCER BUILDING,547.8297794291154,2.375
173,OLD ENGINEERING SCHOOL,137.31258753997605,17.75
166,OLD METALLURGY BUILDING,201.9806991258479,1.2
163,WALTER BOAS BUILDING,271.3879295090709,1.645833333333333
161,BUILDING 161,298.0459813476919,0.0
175,INFRASTRUCTURE ENGINEERING (BLOCK B),204.91184326306126,0.27
153,CHEMISTRY BUILDING (WEST WING),334.8097965843104,0.227272727272727
155,OLD GEOLOGY BUILDING (NORTH WING),369.13324152534244,7.466666666666667
115,REDMOND BARRY BUILDING,557.8826075541266,2.631578947368421
115,REDMOND BARRY BUILDING,529.9132973503362,2.631578947368421
165,CHEMICAL ENGINEERING 1,253.3538137611876,0.063157894736842
192,DAVID CARO BUILDING,491.2172477731363,0.517441860465116
133,GLYN DAVIS BUILDING,440.5670466011999,1.759615384615385
160,PETER HALL BUILDING,324.682269516421,1.063829787234043
199,757 SWANSTON ST (STOP 1 & STUDENT SERVICES),104.07009609014975,1.132420091324201
198,1888 BUILDING,107.58592021685584,0.0
103,NONA LEE SPORTS CENTRE,603.0944861612212,0.0
168,DOUG MCDONELL BUILDING,213.66709302772264,0.497395833333333
189,FRANK TATE BUILDING,168.42116834386212,0.0
158,SIDNEY MYER ASIA CENTRE,223.24317396518592,1.666666666666667
171,EASTERN RESOURCE CENTRE (ERC LIBRARY),162.08052317275022,0.0
162,ALICE HOY BUILDING,278.3597789659257,0.60377358490566
171,EASTERN RESOURCE CENTRE (ERC LIBRARY),197.3913814394547,0.0
192,DAVID CARO BUILDING,523.6965945327879,0.517441860465116
192,DAVID CARO BUILDING,487.95763183695453,0.517441860465116
136,IAN POTTER MUSEUM OF ART,439.44404139244796,2.6
134,ELISABETH MURDOCH BUILDING,434.53560451518064,3.387096774193548
