BUILD_NO,NAME,COST,REWARD
142,FVAS BUILDING,67.85296168516807,0.0
147,BIOSCIENCES 4,34.34670883950744,1.346938775510204
147,BIOSCIENCES 4,42.945676356041574,1.346938775510204
147,BIOSCIENCES 4,75.34598634504279,1.346938775510204
141,CONSERVATORIUM OF MUSIC,117.49729579143404,0.0
194,BIOSCIENCES 5,121.9073173262619,0.0
144,KENNETH MYER BUILDING,168.60795585892475,21.333333333333332
184,OLD MICROBIOLOGY BUILDING,236.66533776222258,0.988636363636364
183,HOWARD FLOREY INSTITUTE,301.8017514774175,0.0
181,MEDICAL BUILDING,266.8576881085949,0.0
182,BROWNLESS BIOMEDICAL LIBRARY,255.38392416877707,2.363636363636364
177,BAILLIEU LIBRARY,137.60156107062704,5.136363636363637
140,GRAINGER MUSEUM,104.23683012188171,0.0
139,BABEL BUILDING,8.531579874532792,1.377358490566038
121,BOTANY POTTING SHED,12.453148837760509,0.0
101,BEAUREPAIRE CENTRE,78.28207039681945,0.0
112,UNIVERSITY HOUSE,11.093001318830508,0.0
191,JOHN MEDLEY BUILDING,303.85507428155233,0.0
191,JOHN MEDLEY BUILDING,326.65762098564335,0.0
187,GATEKEEPER'S LODGE,380.08583154558426,0.0
149,OLD ARTS BUILDING,53.830954913760245,1.595238095238095
143,BIOSCIENCES 3,22.2848897953102,0.0
128,OLD PHYSICS BUILDING,74.6180933047326,21.0
130,UNION HOUSE,49.73570109379644,0.0
150,OLD QUADRANGLE BUILDING,124.27750392212747,0.0
152,RAYMOND PRIESTLEY BUILDING,180.8543643593334,0.0
152,RAYMOND PRIESTLEY BUILDING,231.28066850650092,0.0
150,OLD QUADRANGLE BUILDING,133.97343019266157,0.0
150,OLD QUADRANGLE BUILDING,178.04856744921088,0.0
193,ELECTRICAL & ELECTRONIC ENGINEERING BUILDING,269.5254504214834,0.447674418604651
113,BALDWIN SPENCER BUILDING,205.2917273628039,2.375
173,OLD ENGINEERING SCHOOL,369.8458273249551,17.75
166,OLD METALLURGY BUILDING,320.3704020636702,1.2
163,WALTER BOAS BUILDING,287.7229764773268,1.645833333333333
161,BUILDING 161,309.90704202490156,0.0
175,INFRASTRUCTURE ENGINEERING (BLOCK B),391.48607022307675,0.27
153,CHEMISTRY BUILDING (WEST WING),241.56130064566793,0.227272727272727
155,OLD GEOLOGY BUILDING (NORTH WING),345.5960511395215,7.466666666666667
115,REDMOND BARRY BUILDING,286.3121852483253,2.631578947368421
115,REDMOND BARRY BUILDING,282.57164185015887,2.631578947368421
165,CHEMICAL ENGINEERING 1,324.1050669115403,0.063157894736842
192,DAVID CARO BUILDING,400.81753990225855,0.517441860465116
133,GLYN DAVIS BUILDING,284.71005342268046,1.759615384615385
160,PETER HALL BUILDING,404.16272990920527,1.063829787234043
199,757 SWANSTON ST (STOP 1 & STUDENT SERVICES),567.3927778728591,1.132420091324201
198,1888 BUILDING,492.818814565793,0.0
103,NONA LEE SPORTS CENTRE,305.50904234836537,0.0
168,DOUG MCDONELL BUILDING,411.41384487229413,0.497395833333333
189,FRANK TATE BUILDING,484.9049240967176,0.0
158,SIDNEY MYER ASIA CENTRE,504.73474514180936,1.666666666666667
171,EASTERN RESOURCE CENTRE (ERC LIBRARY),438.0703708724505,0.0
162,ALICE HOY BUILDING,394.07543850855893,0.60377358490566
171,EASTERN RESOURCE CENTRE (ERC LIBRARY),428.805819578525,0.0
192,DAVID CARO BUILDING,404.26573856132035,0.517441860465116
192,DAVID CARO BUILDING,438.7281393405789,0.517441860465116
136,IAN POTTER MUSEUM OF ART,468.0320085398082,2.6
134,ELISABETH MURDOCH BUILDING,398.45345855569497,3.387096774193548
103,NONA LEE SPORTS CENTRE,219.45701451732242,0.0
498,ERNIE CROPLEY SPORTS PAVILION,406.40627694219353,0.0
503,MAINTENANCE GARAGE,464.1210351271167,0.0
234,GRAND STAND (MU SPORT),311.43659942429485,0.0
186,BUILDING 186,325.56846776426914,0.0
