BUILD_NO,NAME,COST,REWARD
142,FVAS BUILDING,625.7780492671694,0.0
147,BIOSCIENCES 4,598.0045632506511,0.102040816326531
147,BIOSCIENCES 4,567.0324254065092,0.102040816326531
147,BIOSCIENCES 4,535.4645937789074,0.102040816326531
141,CONSERVATORIUM OF MUSIC,529.8546910243545,0.0
194,BIOSCIENCES 5,500.25164524054566,0.0
144,KENNETH MYER BUILDING,441.35386796174475,1.416666666666667
184,OLD MICROBIOLOGY BUILDING,424.9950806599344,0.068181818181818
183,HOWARD FLOREY INSTITUTE,398.142652598155,0.0
181,MEDICAL BUILDING,285.16104185562557,0.0
182,BROWNLESS BIOMEDICAL LIBRARY,330.58901092947156,0.272727272727273
177,BAILLIEU LIBRARY,380.9929501532861,0.454545454545455
140,GRAINGER MUSEUM,600.386706383805,0.0
122,BIOSCIENCES 2,578.7056493102484,0.017241379310345
139,BABEL BUILDING,542.6276531170621,0.094339622641509
121,BOTANY POTTING SHED,586.4794105505557,0.0
101,BEAUREPAIRE CENTRE,660.6124108884619,0.0
112,UNIVERSITY HOUSE,630.0737603466888,0.0
191,JOHN MEDLEY BUILDING,245.41061706060728,0.0
191,JOHN MEDLEY BUILDING,214.78361564701106,0.0
187,GATEKEEPER'S LODGE,201.98440061935526,0.0
149,OLD ARTS BUILDING,409.6223964738229,0.166666666666667
143,BIOSCIENCES 3,514.7637124581103,0.0
128,OLD PHYSICS BUILDING,481.0135660402552,1.0
130,UNION HOUSE,513.8560461228242,0.0
150,OLD QUADRANGLE BUILDING,446.0984632065821,0.0
152,RAYMOND PRIESTLEY BUILDING,470.48933126672455,0.0
152,RAYMOND PRIESTLEY BUILDING,463.2634509962603,0.0
150,OLD QUADRANGLE BUILDING,407.8732256205108,0.0
150,OLD QUADRANGLE BUILDING,393.4596357651411,0.0
193,ELECTRICAL & ELECTRONIC ENGINEERING BUILDING,245.45409861225693,0.069767441860465
113,BALDWIN SPENCER BUILDING,582.7516670018865,0.375
173,OLD ENGINEERING SCHOOL,151.12450855619193,2.0
166,OLD METALLURGY BUILDING,235.39105407046327,0.1
163,WALTER BOAS BUILDING,289.6658420454497,0.229166666666667
161,BUILDING 161,334.9000138892565,0.0
175,INFRASTRUCTURE ENGINEERING (BLOCK B),152.173711981284,0.02
153,CHEMISTRY BUILDING (WEST WING),373.21758379798695,0.022727272727273
155,OLD GEOLOGY BUILDING (NORTH WING),415.39053157275106,0.733333333333333
115,REDMOND BARRY BUILDING,598.4285983782079,0.263157894736842
115,REDMOND BARRY BUILDING,575.2232934055434,0.263157894736842
165,CHEMICAL ENGINEERING 1,295.8252184258944,0.010526315789474
192,DAVID CARO BUILDING,542.2436111421496,0.046511627906977
133,GLYN DAVIS BUILDING,485.09140881727575,0.221153846153846
160,PETER HALL BUILDING,383.7273079249024,0.085106382978723
199,757 SWANSTON ST (STOP 1 & STUDENT SERVICES),184.0066447868082,0.123287671232877
