BUILD_NO,NAME,COST,REWARD
142,FVAS BUILDING,396.12537468967486,0.0
147,BIOSCIENCES 4,361.6575030055991,1.346938775510204
147,BIOSCIENCES 4,332.23107301157944,1.346938775510204
147,BIOSCIENCES 4,321.18853601748896,1.346938775510204
141,CONSERVATORIUM OF MUSIC,330.3192624846075,0.0
194,BIOSCIENCES 5,304.572150410892,0.0
144,KENNETH MYER BUILDING,286.98358727566085,21.333333333333332
184,OLD MICROBIOLOGY BUILDING,293.3415255686328,0.988636363636364
183,HOWARD FLOREY INSTITUTE,295.3747280818133,0.0
181,MEDICAL BUILDING,215.27741916187924,0.0
182,BROWNLESS BIOMEDICAL LIBRARY,200.35134312744646,2.363636363636364
177,BAILLIEU LIBRARY,218.08133923200987,5.136363636363637
140,GRAINGER MUSEUM,391.7233119215046,0.0
122,BIOSCIENCES 2,320.3704020636702,0.172413793103448
139,BABEL BUILDING,290.0614937700311,1.377358490566038
121,BOTANY POTTING SHED,343.8758150574376,0.0
101,BEAUREPAIRE CENTRE,377.5868228567437,0.0
112,UNIVERSITY HOUSE,351.95833048421406,0.0
191,JOHN MEDLEY BUILDING,97.55710741289728,0.0
191,JOHN MEDLEY BUILDING,44.89844015027177,0.0
187,GATEKEEPER'S LODGE,136.3453369550072,0.0
149,OLD ARTS BUILDING,165.70688988931937,1.595238095238095
143,BIOSCIENCES 3,247.69310069722616,0.0
128,OLD PHYSICS BUILDING,206.02956939027675,21.0
130,UNION HOUSE,230.48401963393988,0.0
150,OLD QUADRANGLE BUILDING,163.40573165693772,0.0
152,RAYMOND PRIESTLEY BUILDING,187.10584301980896,0.0
152,RAYMOND PRIESTLEY BUILDING,182.93074653099495,0.0
150,OLD QUADRANGLE BUILDING,139.31259076572871,0.0
150,OLD QUADRANGLE BUILDING,113.52835864253055,0.0
193,ELECTRICAL & ELECTRONIC ENGINEERING BUILDING,17.573398734842215,0.447674418604651
113,BALDWIN SPENCER BUILDING,296.8136297884139,2.375
173,OLD ENGINEERING SCHOOL,9.145298832484176,17.75
163,WALTER BOAS BUILDING,11.18399039894958,1.645833333333333
161,BUILDING 161,47.53750276382957,0.0
175,INFRASTRUCTURE ENGINEERING (BLOCK B),96.0046588863435,0.27
153,CHEMISTRY BUILDING (WEST WING),85.83890395286093,0.227272727272727
155,OLD GEOLOGY BUILDING (NORTH WING),132.6847206768771,7.466666666666667
115,REDMOND BARRY BUILDING,311.0940469423019,2.631578947368421
115,REDMOND BARRY BUILDING,287.87559233055833,2.631578947368421
165,CHEMICAL ENGINEERING 1,8.510906309819077,0.063157894736842
192,DAVID CARO BUILDING,270.17251992791137,0.517441860465116
133,GLYN DAVIS BUILDING,198.18031337326906,1.759615384615385
160,PETER HALL BUILDING,127.97429824798924,1.063829787234043
199,757 SWANSTON ST (STOP 1 & STUDENT SERVICES),171.5944704359003,1.132420091324201
