BUILD_NO,NAME,COST,REWARD
142,FVAS BUILDING,467.26511483984984,0.0
147,BIOSCIENCES 4,450.60558950631344,1.346938775510204
147,BIOSCIENCES 4,414.749584658759,1.346938775510204
147,BIOSCIENCES 4,375.25921173223276,1.346938775510204
141,CONSERVATORIUM OF MUSIC,356.0793446196572,0.0
194,BIOSCIENCES 5,330.36548965046404,0.0
144,KENNETH MYER BUILDING,251.1394916308581,21.333333333333332
184,OLD MICROBIOLOGY BUILDING,220.58840732687833,0.988636363636364
183,HOWARD FLOREY INSTITUTE,179.24296166412887,0.0
181,MEDICAL BUILDING,81.79190154161415,0.0
182,BROWNLESS BIOMEDICAL LIBRARY,162.9129004946203,2.363636363636364
177,BAILLIEU LIBRARY,215.28202644414694,5.136363636363637
140,GRAINGER MUSEUM,423.4131007803315,0.0
122,BIOSCIENCES 2,463.0423847315981,0.172413793103448
139,BABEL BUILDING,420.0492522044227,1.377358490566038
121,BOTANY POTTING SHED,448.12639083028427,0.0
101,BEAUREPAIRE CENTRE,597.0858501341174,0.0
112,UNIVERSITY HOUSE,534.3425621170907,0.0
191,JOHN MEDLEY BUILDING,155.46245574616057,0.0
191,JOHN MEDLEY BUILDING,180.16599677334239,0.0
187,GATEKEEPER'S LODGE,97.96447424659416,0.0
149,OLD ARTS BUILDING,312.18776730249346,1.595238095238095
143,BIOSCIENCES 3,423.4575800955853,0.0
128,OLD PHYSICS BUILDING,406.22881283696887,21.0
130,UNION HOUSE,468.15924810849515,0.0
150,OLD QUADRANGLE BUILDING,393.74799719664605,0.0
152,RAYMOND PRIESTLEY BUILDING,436.5037681512185,0.0
152,RAYMOND PRIESTLEY BUILDING,453.5245847995242,0.0
150,OLD QUADRANGLE BUILDING,339.6156307460078,0.0
150,OLD QUADRANGLE BUILDING,349.87273509433487,0.0
193,ELECTRICAL & ELECTRONIC ENGINEERING BUILDING,227.90650232356813,0.447674418604651
113,BALDWIN SPENCER BUILDING,559.4747701948585,2.375
173,OLD ENGINEERING SCHOOL,212.59154696328318,17.75
166,OLD METALLURGY BUILDING,258.99211513352213,1.2
163,WALTER BOAS BUILDING,310.4732184571305,1.645833333333333
161,BUILDING 161,365.9555077878909,0.0
175,INFRASTRUCTURE ENGINEERING (BLOCK B),133.16852072719698,0.27
153,CHEMISTRY BUILDING (WEST WING),383.27826485184295,0.227272727272727
155,OLD GEOLOGY BUILDING (NORTH WING),471.8619760311964,7.466666666666667
115,REDMOND BARRY BUILDING,602.2501901332543,2.631578947368421
115,REDMOND BARRY BUILDING,581.0113828585373,2.631578947368421
165,CHEMICAL ENGINEERING 1,335.0028192377741,0.063157894736842
