BUILD_NO,NAME,COST,REWARD
142,FVAS BUILDING,997.3707235719763,0.0
147,BIOSCIENCES 4,976.9333892682793,0.102040816326531
147,BIOSCIENCES 4,942.7348057895092,0.102040816326531
147,BIOSCIENCES 4,904.4185422876201,0.102040816326531
141,CONSERVATORIUM OF MUSIC,889.3338629506251,0.0
194,BIOSCIENCES 5,861.3131838666922,0.0
144,KENNETH MYER BUILDING,784.5959558091886,1.416666666666667
184,OLD MICROBIOLOGY BUILDING,754.2562517047194,0.068181818181818
183,HOWARD FLOREY INSTITUTE,712.1449929482026,0.0
181,MEDICAL BUILDING,611.3403960159632,0.0
182,BROWNLESS BIOMEDICAL LIBRARY,686.1868084186315,0.272727272727273
177,BAILLIEU LIBRARY,742.319736450162,0.454545454545455
140,GRAINGER MUSEUM,957.0812280583524,0.0
122,BIOSCIENCES 2,975.2221178305689,0.017241379310345
139,BABEL BUILDING,936.9517636104396,0.094339622641509
121,BOTANY POTTING SHED,970.8818141688699,0.0
101,BEAUREPAIRE CENTRE,1081.682020633932,0.0
112,UNIVERSITY HOUSE,1039.2292435039803,0.0
191,JOHN MEDLEY BUILDING,637.9823212890401,0.0
191,JOHN MEDLEY BUILDING,625.185315788843,0.0
187,GATEKEEPER'S LODGE,579.9037613765705,0.0
149,OLD ARTS BUILDING,809.3654206703945,0.166666666666667
143,BIOSCIENCES 3,920.4332804148128,0.0
128,OLD PHYSICS BUILDING,893.3357380266696,1.0
130,UNION HOUSE,933.6151214710628,0.0
150,OLD QUADRANGLE BUILDING,864.8321531867052,0.0
152,RAYMOND PRIESTLEY BUILDING,890.9129623058882,0.0
152,RAYMOND PRIESTLEY BUILDING,885.6076138164241,0.0
150,OLD QUADRANGLE BUILDING,819.2773341235649,0.0
150,OLD QUADRANGLE BUILDING,810.7250996135207,0.0
193,ELECTRICAL & ELECTRONIC ENGINEERING BUILDING,662.4627998248226,0.069767441860465
113,BALDWIN SPENCER BUILDING,1005.1170396795657,0.375
173,OLD ENGINEERING SCHOOL,573.3399747620276,2.0
166,OLD METALLURGY BUILDING,657.3078197897237,0.1
163,WALTER BOAS BUILDING,712.0754724499303,0.229166666666667
161,BUILDING 161,756.6431084117393,0.0
175,INFRASTRUCTURE ENGINEERING (BLOCK B),557.1268129226371,0.02
153,CHEMISTRY BUILDING (WEST WING),794.9495249048863,0.022727272727273
155,OLD GEOLOGY BUILDING (NORTH WING),838.5559987766685,0.733333333333333
115,REDMOND BARRY BUILDING,1020.2150017462261,0.263157894736842
115,REDMOND BARRY BUILDING,997.0066217219195,0.263157894736842
165,CHEMICAL ENGINEERING 1,717.6350696105931,0.010526315789474
192,DAVID CARO BUILDING,965.638312670559,0.046511627906977
133,GLYN DAVIS BUILDING,907.1518094070088,0.221153846153846
160,PETER HALL BUILDING,803.6182188397237,0.085106382978723
199,757 SWANSTON ST (STOP 1 & STUDENT SERVICES),570.8794476744063,0.123287671232877
198,1888 BUILDING,582.3291071802075,0.0
103,NONA LEE SPORTS CENTRE,1066.5042968904343,0.0
168,DOUG MCDONELL BUILDING,687.7624860961597,0.052083333333333
189,FRANK TATE BUILDING,646.5824497245413,0.0
158,SIDNEY MYER ASIA CENTRE,701.9363486885895,0.074074074074074
171,EASTERN RESOURCE CENTRE (ERC LIBRARY),632.2131568918423,0.0
162,ALICE HOY BUILDING,753.4560833663201,0.056603773584906
171,EASTERN RESOURCE CENTRE (ERC LIBRARY),667.5911783968564,0.0
192,DAVID CARO BUILDING,1001.4392207217434,0.046511627906977
192,DAVID CARO BUILDING,964.5165234225856,0.046511627906977
136,IAN POTTER MUSEUM OF ART,918.5665832689524,0.1
134,ELISABETH MURDOCH BUILDING,910.2272623185472,0.290322580645161
103,NONA LEE SPORTS CENTRE,1064.7483927178919,0.0
498,ERNIE CROPLEY SPORTS PAVILION,1427.856076553566,0.0
503,MAINTENANCE GARAGE,1433.3796988061474,0.0
234,GRAND STAND (MU SPORT),1351.372743655375,0.0
186,BUILDING 186,630.6037503116204,0.0
148A,ARTS WEST BUILDING (NORTH WING),847.2867554539047,0.0
125,BUILDING 125,1072.5471622960436,0.0
151,WILSON HALL,752.5658405740384,0.0
154,CHEMISTRY BUILDING (EAST WING),794.3126208119683,0.015873015873016
174,INFRASTRUCTURE ENGINEERING (BLOCK C),548.4287839857094,0.011111111111111
176,INFRASTRUCTURE ENGINEERING (BLOCK D),543.0852239835734,0.102189781021898
170,MECHANICAL ENGINEERING BUILDING,544.3889341641549,0.022222222222222
169,ENGINEERING WORKSHOPS,598.9994728401588,0.0
120,SYSTEM GARDEN TOWER,1021.8624290920224,0.0
123,BIOSCIENCES 1,1074.0545276057405,0.166666666666667
156,OLD GEOLOGY BUILDING (SOUTH WING),795.6151178992568,0.3
148B,ARTS WEST BUILDING (WEST WING),855.3952950929963,0.0
203,SECURITY OFFICE,454.1269870560271,0.333333333333333
348,723 SWANSTON ST (MELBOURNE DENTAL CLINIC LTD),450.6594853719758,0.0
384,UNIVERSITY BUSINESS SERVICES BUILDING,408.52729394563204,0.272727272727273
368,205 GRATTAN ST (OFFICE OF ASSOCIATE PROVOST),486.05342440323886,0.142857142857143
257,187 GRATTAN ST,474.865877206128,0.217391304347826
353,159 BARRY ST,534.2691755690163,1.0
105,FBE BUILDING,355.5903925781138,0.075098814229249
206,214 BERKELEY ST (MCM PRACTICE ROOMS),523.5248302649276,0.0
106,LAW BUILDING,201.71964371273097,0.049382716049383
281,204 LYGON ST (LEVELS 4 & 5),645.4183240649529,0.666666666666667
278,100 LEICESTER ST (MGSE),12.077869172431647,0.147169811320755
263,KWONG LEE DOW BUILDING (MGSE),2.2520854482863406,0.19047619047619
379,207-221 BOUVERIE ST (MSPGH & GEOGRAPHY),337.15434567994447,0.103174603174603
326,95-109 BARRY ST (FBE),348.03708402331154,0.0
