BUILD_NO,NAME,COST,REWARD
142,FVAS BUILDING,20.16771243308906,0.0
147,BIOSCIENCES 4,38.563821313785986,0.102040816326531
147,BIOSCIENCES 4,27.522096044176738,0.102040816326531
147,BIOSCIENCES 4,29.500259994851575,0.102040816326531
141,CONSERVATORIUM OF MUSIC,16.352771728964193,0.0
194,BIOSCIENCES 5,57.21711369076742,0.0
144,KENNETH MYER BUILDING,89.77538588761497,1.416666666666667
184,OLD MICROBIOLOGY BUILDING,146.25907550225816,0.068181818181818
183,HOWARD FLOREY INSTITUTE,210.62451672524654,0.0
181,MEDICAL BUILDING,207.7093942579083,0.0
182,BROWNLESS BIOMEDICAL LIBRARY,218.93832852524037,0.272727272727273
177,BAILLIEU LIBRARY,107.74448454718389,0.454545454545455
122,BIOSCIENCES 2,104.23683012188171,0.017241379310345
139,BABEL BUILDING,90.2251574864442,0.094339622641509
121,BOTANY POTTING SHED,72.7560457511016,0.0
101,BEAUREPAIRE CENTRE,260.6787701773736,0.0
112,UNIVERSITY HOUSE,185.75344484479325,0.0
191,JOHN MEDLEY BUILDING,317.7569864905586,0.0
191,JOHN MEDLEY BUILDING,361.2794753390283,0.0
187,GATEKEEPER'S LODGE,375.51638430458604,0.0
149,OLD ARTS BUILDING,151.76682547416127,0.166666666666667
143,BIOSCIENCES 3,155.56714183264978,0.0
128,OLD PHYSICS BUILDING,204.15705112951895,1.0
130,UNION HOUSE,192.2198354446883,0.0
150,OLD QUADRANGLE BUILDING,241.59116542412633,0.0
152,RAYMOND PRIESTLEY BUILDING,310.4411939613647,0.0
152,RAYMOND PRIESTLEY BUILDING,361.3584102585521,0.0
150,OLD QUADRANGLE BUILDING,226.7523325375218,0.0
150,OLD QUADRANGLE BUILDING,292.198571801353,0.0
193,ELECTRICAL & ELECTRONIC ENGINEERING BUILDING,339.2768054837489,0.069767441860465
113,BALDWIN SPENCER BUILDING,360.20474468584746,0.375
173,OLD ENGINEERING SCHOOL,421.4919288206161,2.0
166,OLD METALLURGY BUILDING,391.7233119215046,0.1
163,WALTER BOAS BUILDING,385.616469516717,0.229166666666667
161,BUILDING 161,410.92184490421613,0.0
175,INFRASTRUCTURE ENGINEERING (BLOCK B),409.0645287466665,0.02
153,CHEMISTRY BUILDING (WEST WING),364.9627331431392,0.022727272727273
155,OLD GEOLOGY BUILDING (NORTH WING),472.2872819809157,0.733333333333333
115,REDMOND BARRY BUILDING,443.2906225338751,0.263157894736842
115,REDMOND BARRY BUILDING,434.037910261128,0.263157894736842
165,CHEMICAL ENGINEERING 1,417.9149196650086,0.010526315789474
192,DAVID CARO BUILDING,544.8123667479119,0.046511627906977
133,GLYN DAVIS BUILDING,420.18781592025,0.221153846153846
160,PETER HALL BUILDING,526.4941572577054,0.085106382978723
199,757 SWANSTON ST (STOP 1 & STUDENT SERVICES),657.2313933716559,0.123287671232877
198,1888 BUILDING,572.8893380998827,0.0
103,NONA LEE SPORTS CENTRE,466.4287125431145,0.0
168,DOUG MCDONELL BUILDING,504.7951581171867,0.052083333333333
189,FRANK TATE BUILDING,579.4878151299303,0.0
158,SIDNEY MYER ASIA CENTRE,618.7685672969187,0.074074074074074
171,EASTERN RESOURCE CENTRE (ERC LIBRARY),521.2823303344728,0.0
162,ALICE HOY BUILDING,504.1311024543955,0.056603773584906
171,EASTERN RESOURCE CENTRE (ERC LIBRARY),516.4884004650576,0.0
192,DAVID CARO BUILDING,555.0295182404607,0.046511627906977
192,DAVID CARO BUILDING,577.0171488718707,0.046511627906977
136,IAN POTTER MUSEUM OF ART,603.7232978746341,0.1
134,ELISABETH MURDOCH BUILDING,532.1543859561544,0.290322580645161
103,NONA LEE SPORTS CENTRE,386.4242476374316,0.0
498,ERNIE CROPLEY SPORTS PAVILION,581.0871730870952,0.0
503,MAINTENANCE GARAGE,644.3523604080898,0.0
234,GRAND STAND (MU SPORT),482.70136405780903,0.0
186,BUILDING 186,303.75225943306395,0.0
148A,ARTS WEST BUILDING (NORTH WING),76.46107953125222,0.0
125,BUILDING 125,94.17725188081764,0.0
151,WILSON HALL,307.9333607880659,0.0
154,CHEMISTRY BUILDING (EAST WING),440.8221218110124,0.015873015873016
174,INFRASTRUCTURE ENGINEERING (BLOCK C),435.47926825488787,0.011111111111111
176,INFRASTRUCTURE ENGINEERING (BLOCK D),483.4965350218969,0.102189781021898
170,MECHANICAL ENGINEERING BUILDING,524.0172899039401,0.022222222222222
169,ENGINEERING WORKSHOPS,482.5070719903831,0.0
120,SYSTEM GARDEN TOWER,91.42771942375273,0.0
123,BIOSCIENCES 1,149.65872211726543,0.166666666666667
156,OLD GEOLOGY BUILDING (SOUTH WING),473.67240530721244,0.3
148B,ARTS WEST BUILDING (WEST WING),86.48858900724468,0.0
203,SECURITY OFFICE,526.9245063598607,0.333333333333333
348,723 SWANSTON ST (MELBOURNE DENTAL CLINIC LTD),699.9454132447851,0.0
384,UNIVERSITY BUSINESS SERVICES BUILDING,674.999003258776,0.272727272727273
368,205 GRATTAN ST (OFFICE OF ASSOCIATE PROVOST),546.6092323382035,0.142857142857143
257,187 GRATTAN ST,627.9072044704243,0.217391304347826
353,159 BARRY ST,408.5070217293705,1.0
105,FBE BUILDING,497.6373288624326,0.075098814229249
206,214 BERKELEY ST (MCM PRACTICE ROOMS),422.57440027505874,0.0
106,LAW BUILDING,684.6218160551005,0.049382716049383
281,204 LYGON ST (LEVELS 4 & 5),1134.7775613200479,0.666666666666667
278,100 LEICESTER ST (MGSE),899.2601705117928,0.147169811320755
263,KWONG LEE DOW BUILDING (MGSE),922.1202346477735,0.19047619047619
379,207-221 BOUVERIE ST (MSPGH & GEOGRAPHY),631.0388049983017,0.103174603174603
326,95-109 BARRY ST (FBE),581.6990436865963,0.0
222,"766 ELIZABETH ST (LEVELS G, 3, 4)",424.1255784088361,0.0
250,233 BOUVERIE ST (FBE),600.386706383805,0.0
243,715 SWANSTON ST (MUP & TC),728.0853682564782,0.0
