BUILD_NO,NAME,COST,REWARD
142,FVAS BUILDING,662.3129382166317,0.0
147,BIOSCIENCES 4,628.0256634893706,1.346938775510204
147,BIOSCIENCES 4,608.802585978909,1.346938775510204
147,BIOSCIENCES 4,625.2482199243157,1.346938775510204
141,CONSERVATORIUM OF MUSIC,645.6588284255607,0.0
194,BIOSCIENCES 5,624.766171054534,0.0
144,KENNETH MYER BUILDING,629.1361126906957,21.333333333333332
184,OLD MICROBIOLOGY BUILDING,651.8117139440493,0.988636363636364
183,HOWARD FLOREY INSTITUTE,666.7017127879401,0.0
181,MEDICAL BUILDING,600.1580548887299,0.0
182,BROWNLESS BIOMEDICAL LIBRARY,564.9496476241588,2.363636363636364
177,BAILLIEU LIBRARY,560.026584739949,5.136363636363637
140,GRAINGER MUSEUM,685.6490289081371,0.0
122,BIOSCIENCES 2,554.8466772007849,0.172413793103448
139,BABEL BUILDING,548.2514710066444,1.377358490566038
121,BOTANY POTTING SHED,604.2168346944387,0.0
101,BEAUREPAIRE CENTRE,415.49277006501677,0.0
112,UNIVERSITY HOUSE,499.0413846723505,0.0
191,JOHN MEDLEY BUILDING,478.87319286076,0.0
191,JOHN MEDLEY BUILDING,430.3921785931181,0.0
187,GATEKEEPER'S LODGE,519.9402743374367,0.0
149,OLD ARTS BUILDING,469.74115899660285,1.595238095238095
143,BIOSCIENCES 3,485.9893040271152,0.0
128,OLD PHYSICS BUILDING,428.3191386436722,21.0
130,UNION HOUSE,379.8564185487006,0.0
150,OLD QUADRANGLE BUILDING,377.83765188495437,0.0
152,RAYMOND PRIESTLEY BUILDING,362.33775648126317,0.0
152,RAYMOND PRIESTLEY BUILDING,312.1859487405083,0.0
150,OLD QUADRANGLE BUILDING,426.4014682040734,0.0
150,OLD QUADRANGLE BUILDING,379.5126266947436,0.0
193,ELECTRICAL & ELECTRONIC ENGINEERING BUILDING,374.3808397511669,0.447674418604651
113,BALDWIN SPENCER BUILDING,302.4754568559613,2.375
173,OLD ENGINEERING SCHOOL,336.1844834550018,17.75
166,OLD METALLURGY BUILDING,283.50221762739045,1.2
163,WALTER BOAS BUILDING,306.47441284531016,1.645833333333333
161,BUILDING 161,264.070339567511,0.0
175,INFRASTRUCTURE ENGINEERING (BLOCK B),467.0685079117715,0.27
153,CHEMISTRY BUILDING (WEST WING),245.86958471327517,0.227272727272727
155,OLD GEOLOGY BUILDING (NORTH WING),166.79839925827298,7.466666666666667
115,REDMOND BARRY BUILDING,280.32819452447006,2.631578947368421
115,REDMOND BARRY BUILDING,220.28822553040797,2.631578947368421
165,CHEMICAL ENGINEERING 1,245.40641809925842,0.063157894736842
192,DAVID CARO BUILDING,131.42210760157346,0.517441860465116
133,GLYN DAVIS BUILDING,177.8441013788646,1.759615384615385
160,PETER HALL BUILDING,45.33791388506635,1.063829787234043
199,757 SWANSTON ST (STOP 1 & STUDENT SERVICES),234.29357124481757,1.132420091324201
198,1888 BUILDING,258.52922838595606,0.0
103,NONA LEE SPORTS CENTRE,298.1292915033551,0.0
168,DOUG MCDONELL BUILDING,209.34858433411495,0.497395833333333
189,FRANK TATE BUILDING,203.0134654651951,0.0
158,SIDNEY MYER ASIA CENTRE,99.71065797502028,1.666666666666667
171,EASTERN RESOURCE CENTRE (ERC LIBRARY),241.3084792314287,0.0
162,ALICE HOY BUILDING,114.89929515613787,0.60377358490566
171,EASTERN RESOURCE CENTRE (ERC LIBRARY),235.8227003826659,0.0
192,DAVID CARO BUILDING,103.20535770319259,0.517441860465116
192,DAVID CARO BUILDING,86.4834804288911,0.517441860465116
136,IAN POTTER MUSEUM OF ART,46.12280033495055,2.6
134,ELISABETH MURDOCH BUILDING,86.41904335712873,3.387096774193548
103,NONA LEE SPORTS CENTRE,311.2484966877666,0.0
498,ERNIE CROPLEY SPORTS PAVILION,662.4662103136502,0.0
503,MAINTENANCE GARAGE,624.0931127860031,0.0
234,GRAND STAND (MU SPORT),652.2219566205512,0.0
186,BUILDING 186,535.360489533691,0.0
