BUILD_NO,NAME,COST,REWARD
142,FVAS BUILDING,207.05190829086342,0.0
147,BIOSCIENCES 4,199.7333542010763,1.346938775510204
147,BIOSCIENCES 4,162.45239773562506,1.346938775510204
147,BIOSCIENCES 4,123.20064649111018,1.346938775510204
141,CONSERVATORIUM OF MUSIC,82.42006185854044,0.0
194,BIOSCIENCES 5,75.18195690786042,0.0
144,KENNETH MYER BUILDING,7.408637419007008,21.333333333333332
183,HOWARD FLOREY INSTITUTE,18.838393906248232,0.0
181,MEDICAL BUILDING,14.267507892222083,0.0
182,BROWNLESS BIOMEDICAL LIBRARY,50.901507844007725,2.363636363636364
177,BAILLIEU LIBRARY,30.031607917300413,5.136363636363637
140,GRAINGER MUSEUM,146.25907550225816,0.0
122,BIOSCIENCES 2,236.66533776222258,0.172413793103448
139,BABEL BUILDING,193.8231431830925,1.377358490566038
121,BOTANY POTTING SHED,208.8733440102547,0.0
101,BEAUREPAIRE CENTRE,399.49478861895324,0.0
112,UNIVERSITY HOUSE,322.46837516790526,0.0
191,JOHN MEDLEY BUILDING,171.13157678618276,0.0
191,JOHN MEDLEY BUILDING,226.4953988449517,0.0
187,GATEKEEPER'S LODGE,195.6746878186277,0.0
149,OLD ARTS BUILDING,143.443608043551,1.595238095238095
143,BIOSCIENCES 3,234.30310668437613,0.0
128,OLD PHYSICS BUILDING,243.7111266142236,21.0
130,UNION HOUSE,284.53607377491596,0.0
150,OLD QUADRANGLE BUILDING,253.57311579091652,0.0
152,RAYMOND PRIESTLEY BUILDING,323.3091758733544,0.0
152,RAYMOND PRIESTLEY BUILDING,364.0273352649398,0.0
150,OLD QUADRANGLE BUILDING,205.98927983671717,0.0
150,OLD QUADRANGLE BUILDING,258.298013248017,0.0
193,ELECTRICAL & ELECTRONIC ENGINEERING BUILDING,251.06445889471823,0.447674418604651
113,BALDWIN SPENCER BUILDING,426.5251804459995,2.375
173,OLD ENGINEERING SCHOOL,293.16339759400154,17.75
166,OLD METALLURGY BUILDING,293.3415255686328,1.2
163,WALTER BOAS BUILDING,315.545584498313,1.645833333333333
161,BUILDING 161,350.67549348388343,0.0
175,INFRASTRUCTURE ENGINEERING (BLOCK B),246.6356307620025,0.27
153,CHEMISTRY BUILDING (WEST WING),336.80015603239144,0.227272727272727
155,OLD GEOLOGY BUILDING (NORTH WING),442.75116790338365,7.466666666666667
115,REDMOND BARRY BUILDING,495.5048149960188,2.631578947368421
115,REDMOND BARRY BUILDING,479.548328919495,2.631578947368421
165,CHEMICAL ENGINEERING 1,346.3041109702144,0.063157894736842
192,DAVID CARO BUILDING,559.0220267828732,0.517441860465116
133,GLYN DAVIS BUILDING,427.8911967655413,1.759615384615385
160,PETER HALL BUILDING,483.90079048784014,1.063829787234043
199,757 SWANSTON ST (STOP 1 & STUDENT SERVICES),555.5512806658674,1.132420091324201
198,1888 BUILDING,463.7147984533471,0.0
