BUILD_NO,NAME,COST,REWARD
142,FVAS BUILDING,434.53932770191255,0.0
147,BIOSCIENCES 4,402.5509809223252,1.346938775510204
147,BIOSCIENCES 4,371.941014763836,1.346938775510204
147,BIOSCIENCES 4,351.30357734631815,1.346938775510204
141,CONSERVATORIUM OF MUSIC,354.32057921467475,0.0
194,BIOSCIENCES 5,326.1146774404248,0.0
144,KENNETH MYER BUILDING,292.82748972872014,21.333333333333332
184,OLD MICROBIOLOGY BUILDING,293.16339759400154,0.988636363636364
183,HOWARD FLOREY INSTITUTE,289.06295721282993,0.0
181,MEDICAL BUILDING,192.3574755261201,0.0
182,BROWNLESS BIOMEDICAL LIBRARY,196.97473700879652,2.363636363636364
177,BAILLIEU LIBRARY,223.30033041994218,5.136363636363637
140,GRAINGER MUSEUM,421.4919288206161,0.0
122,BIOSCIENCES 2,369.8458273249551,0.172413793103448
139,BABEL BUILDING,337.6247869260556,1.377358490566038
121,BOTANY POTTING SHED,387.48635528380976,0.0
101,BEAUREPAIRE CENTRE,432.9051381146966,0.0
112,UNIVERSITY HOUSE,406.75667490964537,0.0
191,JOHN MEDLEY BUILDING,89.93534574751305,0.0
191,JOHN MEDLEY BUILDING,34.28104762212213,0.0
187,GATEKEEPER'S LODGE,98.86814929362053,0.0
149,OLD ARTS BUILDING,205.99366606241634,1.595238095238095
143,BIOSCIENCES 3,299.1391949738715,0.0
128,OLD PHYSICS BUILDING,259.6106435178647,21.0
130,UNION HOUSE,286.1810600551771,0.0
150,OLD QUADRANGLE BUILDING,219.076627525983,0.0
152,RAYMOND PRIESTLEY BUILDING,242.69695006351364,0.0
152,RAYMOND PRIESTLEY BUILDING,237.61750870120164,0.0
150,OLD QUADRANGLE BUILDING,190.03304018213558,0.0
150,OLD QUADRANGLE BUILDING,168.26823253208647,0.0
193,ELECTRICAL & ELECTRONIC ENGINEERING BUILDING,31.355297430259693,0.447674418604651
113,BALDWIN SPENCER BUILDING,358.3970134830976,2.375
166,OLD METALLURGY BUILDING,9.145298832484176,1.2
163,WALTER BOAS BUILDING,64.97313143426747,1.645833333333333
161,BUILDING 161,110.26402916200576,0.0
175,INFRASTRUCTURE ENGINEERING (BLOCK B),41.30536562759381,0.27
153,CHEMISTRY BUILDING (WEST WING),148.62446672753384,0.227272727272727
155,OLD GEOLOGY BUILDING (NORTH WING),198.75117088722948,7.466666666666667
115,REDMOND BARRY BUILDING,373.7917581383476,2.631578947368421
115,REDMOND BARRY BUILDING,350.5769449325564,2.631578947368421
165,CHEMICAL ENGINEERING 1,71.27294579693354,0.063157894736842
192,DAVID CARO BUILDING,336.36488091223896,0.517441860465116
133,GLYN DAVIS BUILDING,262.56908632454537,1.759615384615385
