BUILD_NO,NAME,COST,REWARD
142,FVAS BUILDING,654.5322800381409,0.0
147,BIOSCIENCES 4,620.9284428780703,0.102040816326531
147,BIOSCIENCES 4,603.2804724227569,0.102040816326531
147,BIOSCIENCES 4,623.4707503221173,0.102040816326531
141,CONSERVATORIUM OF MUSIC,646.7474761747621,0.0
194,BIOSCIENCES 5,627.214289129913,0.0
144,KENNETH MYER BUILDING,637.102537606928,1.416666666666667
184,OLD MICROBIOLOGY BUILDING,668.440470742324,0.068181818181818
183,HOWARD FLOREY INSTITUTE,688.7883056863762,0.0
181,MEDICAL BUILDING,632.5330922667654,0.0
182,BROWNLESS BIOMEDICAL LIBRARY,586.15812095473,0.272727272727273
177,BAILLIEU LIBRARY,566.1680048909765,0.454545454545455
140,GRAINGER MUSEUM,680.7431627354375,0.0
122,BIOSCIENCES 2,545.8707012713347,0.017241379310345
139,BABEL BUILDING,540.658431686418,0.094339622641509
121,BOTANY POTTING SHED,596.4255699331251,0.0
101,BEAUREPAIRE CENTRE,383.8227586685388,0.0
112,UNIVERSITY HOUSE,478.9103388542153,0.0
191,JOHN MEDLEY BUILDING,510.0790314818212,0.0
191,JOHN MEDLEY BUILDING,465.8764627555082,0.0
187,GATEKEEPER'S LODGE,558.7946396306735,0.0
149,OLD ARTS BUILDING,470.5280508748651,0.166666666666667
143,BIOSCIENCES 3,478.8877244600925,0.0
128,OLD PHYSICS BUILDING,421.29557486073793,1.0
130,UNION HOUSE,370.5918573335093,0.0
150,OLD QUADRANGLE BUILDING,375.50464529502085,0.0
152,RAYMOND PRIESTLEY BUILDING,356.2282880749752,0.0
152,RAYMOND PRIESTLEY BUILDING,306.3910544226429,0.0
150,OLD QUADRANGLE BUILDING,429.1678377139932,0.0
150,OLD QUADRANGLE BUILDING,380.3029974996468,0.0
193,ELECTRICAL & ELECTRONIC ENGINEERING BUILDING,399.5458183430925,0.069767441860465
113,BALDWIN SPENCER BUILDING,277.91969061284084,0.375
173,OLD ENGINEERING SCHOOL,381.8412280118105,2.0
166,OLD METALLURGY BUILDING,322.6631782881654,0.1
163,WALTER BOAS BUILDING,327.7166598229074,0.229166666666667
161,BUILDING 161,289.59390030082625,0.0
175,INFRASTRUCTURE ENGINEERING (BLOCK B),510.1911918342596,0.02
153,CHEMISTRY BUILDING (WEST WING),246.56320552294613,0.022727272727273
155,OLD GEOLOGY BUILDING (NORTH WING),171.49508527247994,0.733333333333333
115,REDMOND BARRY BUILDING,248.55422996560063,0.263157894736842
115,REDMOND BARRY BUILDING,190.06237177877128,0.263157894736842
165,CHEMICAL ENGINEERING 1,279.5662495989776,0.010526315789474
192,DAVID CARO BUILDING,110.15732775641672,0.046511627906977
133,GLYN DAVIS BUILDING,163.67508575258213,0.221153846153846
160,PETER HALL BUILDING,74.5054403344085,0.085106382978723
199,757 SWANSTON ST (STOP 1 & STUDENT SERVICES),305.3116878211584,0.123287671232877
198,1888 BUILDING,323.3213059619594,0.0
103,NONA LEE SPORTS CENTRE,258.50048602716663,0.0
168,DOUG MCDONELL BUILDING,262.5545279330715,0.052083333333333
189,FRANK TATE BUILDING,263.1847893588238,0.0
158,SIDNEY MYER ASIA CENTRE,164.52456389293178,0.074074074074074
171,EASTERN RESOURCE CENTRE (ERC LIBRARY),299.44940723341307,0.0
162,ALICE HOY BUILDING,173.82572874193534,0.056603773584906
171,EASTERN RESOURCE CENTRE (ERC LIBRARY),289.91647592234784,0.0
192,DAVID CARO BUILDING,49.5603435132304,0.046511627906977
192,DAVID CARO BUILDING,61.61316645263127,0.046511627906977
136,IAN POTTER MUSEUM OF ART,37.61031405321088,0.1
134,ELISABETH MURDOCH BUILDING,78.7648969502115,0.290322580645161
103,NONA LEE SPORTS CENTRE,273.1651536992454,0.0
498,ERNIE CROPLEY SPORTS PAVILION,602.3322649638441,0.0
503,MAINTENANCE GARAGE,560.2229554339561,0.0
234,GRAND STAND (MU SPORT),601.3287648367841,0.0
186,BUILDING 186,567.9377355963187,0.0
148A,ARTS WEST BUILDING (NORTH WING),553.8215262914877,0.0
125,BUILDING 125,651.8072299389912,0.0
151,WILSON HALL,361.71606125951763,0.0
154,CHEMISTRY BUILDING (EAST WING),227.7668771711402,0.015873015873016
174,INFRASTRUCTURE ENGINEERING (BLOCK C),470.41242612902585,0.011111111111111
176,INFRASTRUCTURE ENGINEERING (BLOCK D),428.5318472853444,0.102189781021898
170,MECHANICAL ENGINEERING BUILDING,391.93421310860526,0.022222222222222
169,ENGINEERING WORKSHOPS,339.4177747421577,0.0
120,SYSTEM GARDEN TOWER,617.2839948655349,0.0
123,BIOSCIENCES 1,562.3364012949158,0.166666666666667
156,OLD GEOLOGY BUILDING (SOUTH WING),184.6052111331747,0.3
148B,ARTS WEST BUILDING (WEST WING),590.5232717248596,0.0
203,SECURITY OFFICE,510.74182269332687,0.333333333333333
348,723 SWANSTON ST (MELBOURNE DENTAL CLINIC LTD),461.57377880899725,0.0
384,UNIVERSITY BUSINESS SERVICES BUILDING,526.9955849153996,0.272727272727273
368,205 GRATTAN ST (OFFICE OF ASSOCIATE PROVOST),495.3440915504797,0.142857142857143
257,187 GRATTAN ST,454.08378023177045,0.217391304347826
353,159 BARRY ST,668.9403795224567,1.0
105,FBE BUILDING,743.6768300860605,0.075098814229249
206,214 BERKELEY ST (MCM PRACTICE ROOMS),734.8613254252483,0.0
106,LAW BUILDING,816.4169290423253,0.049382716049383
281,204 LYGON ST (LEVELS 4 & 5),659.8348854995106,0.666666666666667
278,100 LEICESTER ST (MGSE),945.554103577612,0.147169811320755
263,KWONG LEE DOW BUILDING (MGSE),970.050565821748,0.19047619047619
379,207-221 BOUVERIE ST (MSPGH & GEOGRAPHY),586.6049227475584,0.103174603174603
326,95-109 BARRY ST (FBE),805.2063279640307,0.0
222,"766 ELIZABETH ST (LEVELS G, 3, 4)",794.9106305090831,0.0
250,233 BOUVERIE ST (FBE),549.7929690823498,0.0
243,715 SWANSTON ST (MUP & TC),513.2988357343236,0.0
204,208-210 BERKELEY ST (MCM PRACTICE ROOMS),748.5639180173015,0.0
207,202-206 BERKELEY ST (MDHS),753.0778474561184,0.5
242,GRATTAN INSTITUTE (8-14 MALVINA PLACE),519.676788416647,0.0
220,780 ELIZABETH ST,813.5437718979391,0.352941176470588
107,UNIVERSITY SQUARE CARPARK,568.1367224956185,0.0
224,169 BERKELEY ST (MU SPORT),883.0316616373174,0.0
352,157 BARRY ST,674.5423540614994,0.0
251,155 BARRY ST,680.2103902218425,0.0
221,45 BARRY ST (LEVEL 3),956.7515908674114,0.164179104477612
385,UNIVERSITY HEALTH SERVICES BUILDING,568.165466999412,2.0
266,11 BARRY ST (BUSINESS SERVICES),989.7748587822961,0.072972972972973
274,201 GRATTAN ST (MELBOURNE SOCIAL EQUITY INSTITUTE),486.6475447436688,0.181818181818182
246,550 SWANSTON ST (AUDIOLOGY CLINIC),882.7958211282867,0.1
283,11-15 ARGYLE PLACE SOUTH (CO2CRC),857.2354101035716,0.0
249,183 BOUVERIE ST (LINCOLN SQUARE GYM),686.3535651993349,0.0
104,ALAN GILBERT BUILDING,659.0239054020774,0.104430379746835
252,156-162 PELHAM ST (STUDENT SERVICES),714.1698308481108,0.0
253,164-170 PELHAM ST (STUDENT SERVICES),720.6455898288744,0.0
254,172 BOUVERIE ST (MSE),484.52619567426535,0.111111111111111
269,170 BOUVERIE ST (ATLANTIC FELLOWS PROGRAM),492.70207566916326,1.0
245,32 LINCOLN SQUARE NORTH,565.3710192321063,0.125
261,203 BOUVERIE ST (BIOMEDICAL ENGINEERING),645.3181448863493,0.25
363,153 BARRY ST (AUSTRALIA-INDIA INSTITUTE),685.9247669770224,0.0
388,147-151 BARRY ST (AUSTRALIA-INDIA INSTITUTE),691.3970409096689,0.0
337,131-137 BARRY ST (FBE),723.4752214010746,0.0
260,200 BERKELEY ST (MSHS),765.8166428885254,0.0
110,THE SPOT,815.9204185354181,0.090566037735849
394,139 BARRY ST (STATISTICAL CONSULTING CENTRE),717.4583376344743,1.0
390,141 BARRY ST (POCHE CENTRE),711.1269396438912,1.0
225,221 BERKELEY ST (CYP),778.8935490065354,0.0
401,NANCY MILLIS BUILDING,1110.7162894458602,0.0
405,ELIZABETH BLACKBURN SCHOOL OF SCIENCES,1106.6927181611895,0.0
404,BIO21 BUSINESS INCUBATOR BUILDING,1129.4498195922824,0.0
402,GATE KEEPER'S HOUSE,1246.9106946848608,0.0
102,DAVID PENINGTON BUILDING,1162.2225244560066,0.040697674418605
400,VETERINARY PRECLINICAL SCIENCES BUILDING,1243.5749158013546,0.069767441860465
381,"333 EXHIBITION ST (MSPGH, MSE, STUDIO 4, MC)",1471.031515246712,0.206185567010309
387,UNIVERSITY CAMPUS SERVICES BUILDING,1159.6885202433496,0.44
232,"535 ELIZABETH ST (LEVELS 3, 4, 5)",1294.2602369798221,0.421875
256,247-249 BOUVERIE ST,500.9402929687053,0.0
403,BUILDING 403,1157.5895718806605,0.0
200,MCCOY BUILDING,0.0,0.078125
344,PETER MCPHEE CENTRE,69.74792355372804,0.0
244,800 SWANSTON ST (EYECARE CLINIC),26.17696801707396,0.0
333,EASTERN PRECINCT UNDERGROUND CARPARK,39.14984662541119,0.0
262,228 QUEENSBERRY ST (CHILDCARE),963.8371541539118,0.0
