BUILD_NO,NAME,COST,REWARD
142,FVAS BUILDING,604.9319862832564,0.0
147,BIOSCIENCES 4,569.2396021919599,1.346938775510204
147,BIOSCIENCES 4,545.1870529298523,1.346938775510204
147,BIOSCIENCES 4,552.4527390895033,1.346938775510204
141,CONSERVATORIUM OF MUSIC,569.5853883906492,0.0
194,BIOSCIENCES 5,548.2707805754152,0.0
144,KENNETH MYER BUILDING,542.1828916728981,21.333333333333332
184,OLD MICROBIOLOGY BUILDING,549.9969511324352,0.988636363636364
183,HOWARD FLOREY INSTITUTE,552.2267717874959,0.0
181,MEDICAL BUILDING,466.2633230840661,0.0
182,BROWNLESS BIOMEDICAL LIBRARY,457.10602492447,2.363636363636364
177,BAILLIEU LIBRARY,474.060934680728,5.136363636363637
140,GRAINGER MUSEUM,618.7685672969187,0.0
122,BIOSCIENCES 2,504.73474514180936,0.172413793103448
139,BABEL BUILDING,488.6460848508313,1.377358490566038
121,BOTANY POTTING SHED,546.7796843143833,0.0
101,BEAUREPAIRE CENTRE,430.14065704038114,0.0
112,UNIVERSITY HOUSE,478.2422857039446,0.0
191,JOHN MEDLEY BUILDING,352.8464713826721,0.0
191,JOHN MEDLEY BUILDING,298.31700746989804,0.0
187,GATEKEEPER'S LODGE,375.2474176865481,0.0
149,OLD ARTS BUILDING,393.2199871962576,1.595238095238095
143,BIOSCIENCES 3,430.45795560466667,0.0
128,OLD PHYSICS BUILDING,375.90039900734354,21.0
130,UNION HOUSE,341.73342533036356,0.0
150,OLD QUADRANGLE BUILDING,315.34109728387875,0.0
152,RAYMOND PRIESTLEY BUILDING,309.7001177543684,0.0
152,RAYMOND PRIESTLEY BUILDING,263.6453930456802,0.0
150,OLD QUADRANGLE BUILDING,350.20095223439637,0.0
150,OLD QUADRANGLE BUILDING,308.11028116565524,0.0
193,ELECTRICAL & ELECTRONIC ENGINEERING BUILDING,273.2164408030731,0.447674418604651
113,BALDWIN SPENCER BUILDING,314.77338161988564,2.375
173,OLD ENGINEERING SCHOOL,189.58996309164982,17.75
166,OLD METALLURGY BUILDING,163.30692273377647,1.2
163,WALTER BOAS BUILDING,216.0796595363894,1.645833333333333
161,BUILDING 161,172.83376249848146,0.0
175,INFRASTRUCTURE ENGINEERING (BLOCK B),313.90714216306174,0.27
153,CHEMISTRY BUILDING (WEST WING),173.06299496716983,0.227272727272727
155,OLD GEOLOGY BUILDING (NORTH WING),115.72936815919681,7.466666666666667
115,REDMOND BARRY BUILDING,307.57761779921594,2.631578947368421
115,REDMOND BARRY BUILDING,262.17896631741627,2.631578947368421
165,CHEMICAL ENGINEERING 1,141.72958038847977,0.063157894736842
192,DAVID CARO BUILDING,191.36851770731215,0.517441860465116
133,GLYN DAVIS BUILDING,173.80365499008917,1.759615384615385
160,PETER HALL BUILDING,28.11266041495617,1.063829787234043
199,757 SWANSTON ST (STOP 1 & STUDENT SERVICES),48.12994207277298,1.132420091324201
198,1888 BUILDING,67.39418391599652,0.0
103,NONA LEE SPORTS CENTRE,343.24194223021794,0.0
168,DOUG MCDONELL BUILDING,69.2189273800399,0.497395833333333
189,FRANK TATE BUILDING,32.95151583663228,0.0
171,EASTERN RESOURCE CENTRE (ERC LIBRARY),74.48828339872946,0.0
162,ALICE HOY BUILDING,0.0,0.60377358490566
171,EASTERN RESOURCE CENTRE (ERC LIBRARY),79.68860237738576,0.0
192,DAVID CARO BUILDING,215.53794145668655,0.517441860465116
192,DAVID CARO BUILDING,180.6986706147594,0.517441860465116
136,IAN POTTER MUSEUM OF ART,128.1725726624404,2.6
134,ELISABETH MURDOCH BUILDING,128.2878470237561,3.387096774193548
103,NONA LEE SPORTS CENTRE,351.46207727389327,0.0
498,ERNIE CROPLEY SPORTS PAVILION,734.5170736587622,0.0
503,MAINTENANCE GARAGE,708.7748776868357,0.0
234,GRAND STAND (MU SPORT),698.9818122763965,0.0
186,BUILDING 186,403.8142150356276,0.0
148A,ARTS WEST BUILDING (NORTH WING),482.3039359629535,0.0
125,BUILDING 125,629.671579204553,0.0
151,WILSON HALL,274.8976026685719,0.0
154,CHEMISTRY BUILDING (EAST WING),147.22604279274796,0.19047619047619
174,INFRASTRUCTURE ENGINEERING (BLOCK C),259.65513213154765,0.066666666666667
176,INFRASTRUCTURE ENGINEERING (BLOCK D),196.93163688094924,0.583941605839416
170,MECHANICAL ENGINEERING BUILDING,164.11643114064614,0.377777777777778
169,ENGINEERING WORKSHOPS,138.78414690604757,0.0
120,SYSTEM GARDEN TOWER,580.3787509731436,0.0
123,BIOSCIENCES 1,556.1881009695359,4.666666666666667
156,OLD GEOLOGY BUILDING (SOUTH WING),96.82270812793614,2.3
148B,ARTS WEST BUILDING (WEST WING),511.4976758338271,0.0
203,SECURITY OFFICE,275.14324172105137,4.666666666666667
348,723 SWANSTON ST (MELBOURNE DENTAL CLINIC LTD),205.34456948342833,0.0
384,UNIVERSITY BUSINESS SERVICES BUILDING,265.0489191688935,2.727272727272727
368,205 GRATTAN ST (OFFICE OF ASSOCIATE PROVOST),252.80694766825428,0.571428571428571
257,187 GRATTAN ST,193.56556675491652,2.347826086956522
353,159 BARRY ST,475.42102582728074,8.0
105,FBE BUILDING,527.5526260060589,0.924901185770751
206,214 BERKELEY ST (MCM PRACTICE ROOMS),539.4663293256268,0.0
106,LAW BUILDING,564.8568262775414,0.459876543209877
281,204 LYGON ST (LEVELS 4 & 5),504.05908425645606,4.666666666666667
278,100 LEICESTER ST (MGSE),684.0419584169405,1.116981132075472
263,KWONG LEE DOW BUILDING (MGSE),708.4172618433809,1.438095238095238
379,207-221 BOUVERIE ST (MSPGH & GEOGRAPHY),327.81198732857325,1.587301587301587
326,95-109 BARRY ST (FBE),576.9219923469512,0.0
222,"766 ELIZABETH ST (LEVELS G, 3, 4)",604.8783263703575,0.0
250,233 BOUVERIE ST (FBE),292.73750790301864,0.0
243,715 SWANSTON ST (MUP & TC),257.1660745053154,0.0
204,208-210 BERKELEY ST (MCM PRACTICE ROOMS),548.7146739033051,0.0
207,202-206 BERKELEY ST (MDHS),549.6832791974552,3.0
242,GRATTAN INSTITUTE (8-14 MALVINA PLACE),273.3767107900409,0.0
220,780 ELIZABETH ST,636.4863565691372,2.470588235294118
107,UNIVERSITY SQUARE CARPARK,354.56736576682397,0.0
224,169 BERKELEY ST (MU SPORT),669.6128358930084,0.0
352,157 BARRY ST,479.0205559719292,0.0
251,155 BARRY ST,482.6952317496978,0.0
221,45 BARRY ST (LEVEL 3),706.5878072545128,1.194029850746269
385,UNIVERSITY HEALTH SERVICES BUILDING,365.62201638798194,25.0
266,11 BARRY ST (BUSINESS SERVICES),735.5603467111714,0.551351351351351
274,201 GRATTAN ST (MELBOURNE SOCIAL EQUITY INSTITUTE),240.0571675328797,1.090909090909091
246,550 SWANSTON ST (AUDIOLOGY CLINIC),629.9585193809007,0.56
283,11-15 ARGYLE PLACE SOUTH (CO2CRC),643.610625398872,0.0
249,183 BOUVERIE ST (LINCOLN SQUARE GYM),425.2379270747663,0.0
104,ALAN GILBERT BUILDING,470.0117700354026,0.889240506329114
252,156-162 PELHAM ST (STUDENT SERVICES),456.66581541799434,0.0
253,164-170 PELHAM ST (STUDENT SERVICES),464.51520014972476,0.0
254,172 BOUVERIE ST (MSE),223.24317396518592,0.222222222222222
269,170 BOUVERIE ST (ATLANTIC FELLOWS PROGRAM),231.09296458013043,8.0
245,32 LINCOLN SQUARE NORTH,303.7722546604151,1.15625
261,203 BOUVERIE ST (BIOMEDICAL ENGINEERING),384.8672285902172,4.5
363,153 BARRY ST (AUSTRALIA-INDIA INSTITUTE),486.3782400002647,0.0
388,147-151 BARRY ST (AUSTRALIA-INDIA INSTITUTE),489.98602607520496,0.0
337,131-137 BARRY ST (FBE),512.523086417974,0.0
260,200 BERKELEY ST (MSHS),558.8445607612936,0.0
110,THE SPOT,597.0434604750175,1.452830188679245
394,139 BARRY ST (STATISTICAL CONSULTING CENTRE),508.0937734042561,10.0
390,141 BARRY ST (POCHE CENTRE),503.56939474706724,10.0
225,221 BERKELEY ST (CYP),594.2933156799331,0.0
401,NANCY MILLIS BUILDING,1039.367956206358,0.0
405,ELIZABETH BLACKBURN SCHOOL OF SCIENCES,1038.926710609559,0.0
404,BIO21 BUSINESS INCUBATOR BUILDING,1052.8641165434128,0.0
402,GATE KEEPER'S HOUSE,1171.7003484006661,0.0
102,DAVID PENINGTON BUILDING,1073.284345298984,0.616279069767442
400,VETERINARY PRECLINICAL SCIENCES BUILDING,1158.5187364870726,0.325581395348837
381,"333 EXHIBITION ST (MSPGH, MSE, STUDIO 4, MC)",1277.0521312499875,1.422680412371134
387,UNIVERSITY CAMPUS SERVICES BUILDING,957.0782236125644,3.0
232,"535 ELIZABETH ST (LEVELS 3, 4, 5)",1036.405265677963,2.828125
256,247-249 BOUVERIE ST,247.6541308263403,0.0
403,BUILDING 403,1086.893387124169,0.0
200,MCCOY BUILDING,208.72867400612185,0.890625
201,THOMAS CHERRY BUILDING,164.52456389293178,3.5
344,PETER MCPHEE CENTRE,92.1165852058329,0.0
244,800 SWANSTON ST (EYECARE CLINIC),99.71065797502028,0.0
333,EASTERN PRECINCT UNDERGROUND CARPARK,135.20127449716242,0.0
262,228 QUEENSBERRY ST (CHILDCARE),701.9363486885895,0.0
