BUILD_NO,NAME,COST,REWARD
142,FVAS BUILDING,270.9179546995405,0.0
147,BIOSCIENCES 4,264.81228186634877,0.102040816326531
147,BIOSCIENCES 4,227.59112344934846,0.102040816326531
147,BIOSCIENCES 4,188.61033004797238,0.102040816326531
141,CONSERVATORIUM OF MUSIC,146.31934541125844,0.0
194,BIOSCIENCES 5,139.3205258317792,0.0
144,KENNETH MYER BUILDING,59.91318890202361,1.416666666666667
184,OLD MICROBIOLOGY BUILDING,18.838393906248232,0.068181818181818
181,MEDICAL BUILDING,14.1813152800347,0.0
182,BROWNLESS BIOMEDICAL LIBRARY,50.84963511358207,0.272727272727273
177,BAILLIEU LIBRARY,61.608523804139594,0.454545454545455
140,GRAINGER MUSEUM,210.62451672524654,0.0
122,BIOSCIENCES 2,301.8017514774175,0.017241379310345
139,BABEL BUILDING,257.26496410803225,0.094339622641509
121,BOTANY POTTING SHED,274.3423122887767,0.0
101,BEAUREPAIRE CENTRE,456.30866081299007,0.0
112,UNIVERSITY HOUSE,383.83637426714046,0.0
191,JOHN MEDLEY BUILDING,167.55690375624266,0.0
191,JOHN MEDLEY BUILDING,223.194414362634,0.0
187,GATEKEEPER'S LODGE,173.76952442387352,0.0
149,OLD ARTS BUILDING,183.7117375655384,0.166666666666667
143,BIOSCIENCES 3,284.1383986540458,0.0
128,OLD PHYSICS BUILDING,287.38437139173305,1.0
130,UNION HOUSE,333.5328361221787,0.0
150,OLD QUADRANGLE BUILDING,292.4927970729987,0.0
152,RAYMOND PRIESTLEY BUILDING,358.4326685836207,0.0
152,RAYMOND PRIESTLEY BUILDING,395.19396200175436,0.0
150,OLD QUADRANGLE BUILDING,241.59397290629832,0.0
150,OLD QUADRANGLE BUILDING,285.98983863769854,0.0
193,ELECTRICAL & ELECTRONIC ENGINEERING BUILDING,251.31434887305565,0.069767441860465
113,BALDWIN SPENCER BUILDING,467.79962645865277,0.375
173,OLD ENGINEERING SCHOOL,289.06295721282993,2.0
166,OLD METALLURGY BUILDING,295.3747280818133,0.1
163,WALTER BOAS BUILDING,323.91255847180565,0.229166666666667
161,BUILDING 161,364.8758642011349,0.0
175,INFRASTRUCTURE ENGINEERING (BLOCK B),231.37647538275507,0.02
153,CHEMISTRY BUILDING (WEST WING),357.48981400702905,0.022727272727273
155,OLD GEOLOGY BUILDING (NORTH WING),463.0032184476717,0.733333333333333
115,REDMOND BARRY BUILDING,532.7043836980391,0.263157894736842
115,REDMOND BARRY BUILDING,515.4999559181582,0.263157894736842
165,CHEMICAL ENGINEERING 1,354.373608449523,0.010526315789474
192,DAVID CARO BUILDING,587.4738412604921,0.046511627906977
133,GLYN DAVIS BUILDING,457.6837935338021,0.221153846153846
160,PETER HALL BUILDING,498.998230629044,0.085106382978723
199,757 SWANSTON ST (STOP 1 & STUDENT SERVICES),552.7074929847689,0.123287671232877
198,1888 BUILDING,456.9835264780293,0.0
103,NONA LEE SPORTS CENTRE,571.8176546696535,0.0
168,DOUG MCDONELL BUILDING,424.03939091294205,0.052083333333333
189,FRANK TATE BUILDING,488.9027209046322,0.0
158,SIDNEY MYER ASIA CENTRE,552.2267717874959,0.074074074074074
171,EASTERN RESOURCE CENTRE (ERC LIBRARY),421.2967995343642,0.0
162,ALICE HOY BUILDING,453.98540699347467,0.056603773584906
171,EASTERN RESOURCE CENTRE (ERC LIBRARY),423.4100966065631,0.0
192,DAVID CARO BUILDING,617.4315624718066,0.046511627906977
192,DAVID CARO BUILDING,606.5863420596842,0.046511627906977
136,IAN POTTER MUSEUM OF ART,610.4776643821976,0.1
134,ELISABETH MURDOCH BUILDING,547.3774085204369,0.290322580645161
103,NONA LEE SPORTS CENTRE,519.7554210764491,0.0
498,ERNIE CROPLEY SPORTS PAVILION,807.6704908305195,0.0
503,MAINTENANCE GARAGE,854.6875732798281,0.0
234,GRAND STAND (MU SPORT),714.7294591647394,0.0
186,BUILDING 186,107.21718179375401,0.0
148A,ARTS WEST BUILDING (NORTH WING),167.78143197536255,0.0
125,BUILDING 125,348.2789891217913,0.0
151,WILSON HALL,275.21948614640417,0.0
154,CHEMISTRY BUILDING (EAST WING),419.70233680951725,0.015873015873016
174,INFRASTRUCTURE ENGINEERING (BLOCK C),265.0073622326801,0.011111111111111
176,INFRASTRUCTURE ENGINEERING (BLOCK D),323.8853333162801,0.102189781021898
170,MECHANICAL ENGINEERING BUILDING,391.8183543291279,0.022222222222222
169,ENGINEERING WORKSHOPS,369.8125702091908,0.0
120,SYSTEM GARDEN TOWER,317.91583252733716,0.0
123,BIOSCIENCES 1,389.10114154338476,0.166666666666667
156,OLD GEOLOGY BUILDING (SOUTH WING),444.5934610124548,0.3
148B,ARTS WEST BUILDING (WEST WING),163.85055434908617,0.0
203,SECURITY OFFICE,342.2460608657095,0.333333333333333
348,723 SWANSTON ST (MELBOURNE DENTAL CLINIC LTD),535.5060405955412,0.0
384,UNIVERSITY BUSINESS SERVICES BUILDING,489.89454367731906,0.272727272727273
368,205 GRATTAN ST (OFFICE OF ASSOCIATE PROVOST),367.0773721828045,0.142857142857143
257,187 GRATTAN ST,465.33145997367467,0.217391304347826
353,159 BARRY ST,166.1659376668369,1.0
105,FBE BUILDING,248.18648123323635,0.075098814229249
206,214 BERKELEY ST (MCM PRACTICE ROOMS),173.9447286372955,0.0
106,LAW BUILDING,435.3607897475281,0.049382716049383
281,204 LYGON ST (LEVELS 4 & 5),985.4141857210143,0.666666666666667
278,100 LEICESTER ST (MGSE),651.5785025959661,0.147169811320755
263,KWONG LEE DOW BUILDING (MGSE),674.050873861756,0.19047619047619
379,207-221 BOUVERIE ST (MSPGH & GEOGRAPHY),420.64317969115945,0.103174603174603
326,95-109 BARRY ST (FBE),332.22253703828306,0.0
222,"766 ELIZABETH ST (LEVELS G, 3, 4)",170.37998083759356,0.0
250,233 BOUVERIE ST (FBE),398.142652598155,0.0
243,715 SWANSTON ST (MUP & TC),552.5681644237034,0.0
204,208-210 BERKELEY ST (MCM PRACTICE ROOMS),193.16454281236358,0.0
207,202-206 BERKELEY ST (MDHS),204.89199816000027,0.5
242,GRATTAN INSTITUTE (8-14 MALVINA PLACE),376.06591891646394,0.0
220,780 ELIZABETH ST,139.6715139055493,0.352941176470588
107,UNIVERSITY SQUARE CARPARK,194.70558778488405,0.0
224,169 BERKELEY ST (MU SPORT),301.3538338366568,0.0
352,157 BARRY ST,172.62161718914362,0.0
251,155 BARRY ST,179.24296166412887,0.0
221,45 BARRY ST (LEVEL 3),545.6278805181066,0.164179104477612
385,UNIVERSITY HEALTH SERVICES BUILDING,816.3965658952754,2.0
266,11 BARRY ST (BUSINESS SERVICES),602.0107359655965,0.072972972972973
274,201 GRATTAN ST (MELBOURNE SOCIAL EQUITY INSTITUTE),391.7103984034828,0.181818181818182
246,550 SWANSTON ST (AUDIOLOGY CLINIC),834.8988621194061,0.1
283,11-15 ARGYLE PLACE SOUTH (CO2CRC),996.1117749042336,0.0
249,183 BOUVERIE ST (LINCOLN SQUARE GYM),511.62940408490294,0.0
