BUILD_NO,NAME,COST,REWARD
142,FVAS BUILDING,45.46099038925379,0.0
147,BIOSCIENCES 4,17.967414695939794,1.346938775510204
147,BIOSCIENCES 4,51.380738789504804,1.346938775510204
147,BIOSCIENCES 4,91.43910292633693,1.346938775510204
141,CONSERVATORIUM OF MUSIC,125.33362898692894,0.0
194,BIOSCIENCES 5,142.64262845392636,0.0
144,KENNETH MYER BUILDING,189.56095581896028,21.333333333333332
184,OLD MICROBIOLOGY BUILDING,252.44210361203213,0.988636363636364
183,HOWARD FLOREY INSTITUTE,317.91583252733716,0.0
181,MEDICAL BUILDING,291.79856086386803,0.0
182,BROWNLESS BIOMEDICAL LIBRARY,286.4048050669558,2.363636363636364
177,BAILLIEU LIBRARY,165.1486932225084,5.136363636363637
140,GRAINGER MUSEUM,91.42771942375273,0.0
122,BIOSCIENCES 2,31.548857368941306,0.172413793103448
139,BABEL BUILDING,56.19220457168402,1.377358490566038
121,BOTANY POTTING SHED,32.907573347863114,0.0
101,BEAUREPAIRE CENTRE,164.7398330972399,0.0
112,UNIVERSITY HOUSE,90.97486098671773,0.0
191,JOHN MEDLEY BUILDING,355.66520991688316,0.0
191,JOHN MEDLEY BUILDING,385.986120182865,0.0
187,GATEKEEPER'S LODGE,427.9635855345032,0.0
149,OLD ARTS BUILDING,118.49066585805734,1.595238095238095
143,BIOSCIENCES 3,97.10333665105163,0.0
128,OLD PHYSICS BUILDING,150.27717234556565,21.0
130,UNION HOUSE,121.69706601776653,0.0
150,OLD QUADRANGLE BUILDING,199.44568234109408,0.0
152,RAYMOND PRIESTLEY BUILDING,255.64028526600876,0.0
152,RAYMOND PRIESTLEY BUILDING,305.6245477235797,0.0
150,OLD QUADRANGLE BUILDING,208.1012703153776,0.0
150,OLD QUADRANGLE BUILDING,253.46489810324405,0.0
193,ELECTRICAL & ELECTRONIC ENGINEERING BUILDING,337.87202051166105,0.447674418604651
113,BALDWIN SPENCER BUILDING,279.93375773978494,2.375
173,OLD ENGINEERING SCHOOL,436.39597007164093,17.75
166,OLD METALLURGY BUILDING,389.87499649765095,1.2
163,WALTER BOAS BUILDING,361.88612450403406,1.645833333333333
161,BUILDING 161,384.59306297924,0.0
175,INFRASTRUCTURE ENGINEERING (BLOCK B),446.5129457371651,0.27
153,CHEMISTRY BUILDING (WEST WING),317.04576351088616,0.227272727272727
155,OLD GEOLOGY BUILDING (NORTH WING),420.351850113239,7.466666666666667
115,REDMOND BARRY BUILDING,361.8066593037392,2.631578947368421
115,REDMOND BARRY BUILDING,356.6077959635973,2.631578947368421
165,CHEMICAL ENGINEERING 1,398.00088720422536,0.063157894736842
192,DAVID CARO BUILDING,473.3602721215708,0.517441860465116
133,GLYN DAVIS BUILDING,356.08129134007714,1.759615384615385
160,PETER HALL BUILDING,479.40334585699384,1.063829787234043
199,757 SWANSTON ST (STOP 1 & STUDENT SERVICES),641.5862885292482,1.132420091324201
198,1888 BUILDING,565.3314103439992,0.0
103,NONA LEE SPORTS CENTRE,381.76276944142467,0.0
168,DOUG MCDONELL BUILDING,485.61334501342304,0.497395833333333
189,FRANK TATE BUILDING,559.4723233598095,0.0
158,SIDNEY MYER ASIA CENTRE,580.3787509731436,1.666666666666667
171,EASTERN RESOURCE CENTRE (ERC LIBRARY),510.8722308593177,0.0
162,ALICE HOY BUILDING,469.6587859125358,0.60377358490566
171,EASTERN RESOURCE CENTRE (ERC LIBRARY),502.38688129184936,0.0
192,DAVID CARO BUILDING,478.50583503701097,0.517441860465116
192,DAVID CARO BUILDING,510.26090561072914,0.517441860465116
136,IAN POTTER MUSEUM OF ART,539.2888709231443,2.6
134,ELISABETH MURDOCH BUILDING,470.10773457280703,3.387096774193548
103,NONA LEE SPORTS CENTRE,297.82007554079456,0.0
498,ERNIE CROPLEY SPORTS PAVILION,490.8488138915676,0.0
503,MAINTENANCE GARAGE,550.8955843115065,0.0
234,GRAND STAND (MU SPORT),394.615763550116,0.0
186,BUILDING 186,364.5536973983285,0.0
148A,ARTS WEST BUILDING (NORTH WING),106.28547792599986,0.0
125,BUILDING 125,56.34723961117637,0.0
151,WILSON HALL,280.58391124055834,0.0
154,CHEMISTRY BUILDING (EAST WING),396.8716464078597,0.19047619047619
174,INFRASTRUCTURE ENGINEERING (BLOCK C),466.69456351573695,0.066666666666667
176,INFRASTRUCTURE ENGINEERING (BLOCK D),503.65765167637255,0.583941605839416
170,MECHANICAL ENGINEERING BUILDING,529.3699729532308,0.377777777777778
169,ENGINEERING WORKSHOPS,482.07464395115846,0.0
123,BIOSCIENCES 1,68.14366130975813,4.666666666666667
156,OLD GEOLOGY BUILDING (SOUTH WING),430.66658900398556,2.3
148B,ARTS WEST BUILDING (WEST WING),134.42420720074045,0.0
203,SECURITY OFFICE,557.8151995362762,4.666666666666667
348,723 SWANSTON ST (MELBOURNE DENTAL CLINIC LTD),711.156302212054,0.0
384,UNIVERSITY BUSINESS SERVICES BUILDING,698.6836344389584,2.727272727272727
368,205 GRATTAN ST (OFFICE OF ASSOCIATE PROVOST),573.5394197796162,0.571428571428571
257,187 GRATTAN ST,641.3131726524254,2.347826086956522
