BUILD_NO,NAME,COST,REWARD
142,FVAS BUILDING,724.761834243997,0.0
147,BIOSCIENCES 4,695.1345860281625,0.102040816326531
147,BIOSCIENCES 4,664.1827603659372,0.102040816326531
147,BIOSCIENCES 4,636.348289972048,0.102040816326531
141,CONSERVATORIUM OF MUSIC,632.994286502901,0.0
194,BIOSCIENCES 5,603.4775395154794,0.0
144,KENNETH MYER BUILDING,548.392416733688,1.416666666666667
184,OLD MICROBIOLOGY BUILDING,533.6203295913236,0.068181818181818
183,HOWARD FLOREY INSTITUTE,507.99545639760754,0.0
181,MEDICAL BUILDING,395.27916736550924,0.0
182,BROWNLESS BIOMEDICAL LIBRARY,437.7111237537108,0.272727272727273
177,BAILLIEU LIBRARY,485.8896534139573,0.454545454545455
140,GRAINGER MUSEUM,703.1920217839039,0.0
122,BIOSCIENCES 2,669.0163580112846,0.017241379310345
139,BABEL BUILDING,634.5894082229636,0.094339622641509
121,BOTANY POTTING SHED,681.8794729898142,0.0
101,BEAUREPAIRE CENTRE,725.2430995343121,0.0
112,UNIVERSITY HOUSE,709.3401174663699,0.0
191,JOHN MEDLEY BUILDING,346.27800036854586,0.0
191,JOHN MEDLEY BUILDING,307.353904755484,0.0
187,GATEKEEPER'S LODGE,308.6383710776003,0.0
149,OLD ARTS BUILDING,501.62359522073325,0.166666666666667
143,BIOSCIENCES 3,600.834653219255,0.0
128,OLD PHYSICS BUILDING,562.4900494969617,1.0
130,UNION HOUSE,583.9959217247534,0.0
150,OLD QUADRANGLE BUILDING,519.6840244254572,0.0
152,RAYMOND PRIESTLEY BUILDING,539.80556041496,0.0
152,RAYMOND PRIESTLEY BUILDING,523.8677426626551,0.0
150,OLD QUADRANGLE BUILDING,491.92962623766414,0.0
150,OLD QUADRANGLE BUILDING,470.8559748280932,0.0
193,ELECTRICAL & ELECTRONIC ENGINEERING BUILDING,328.8917417952373,0.069767441860465
113,BALDWIN SPENCER BUILDING,635.9316821375129,0.375
173,OLD ENGINEERING SCHOOL,217.38543242353472,2.0
166,OLD METALLURGY BUILDING,288.0232932321407,0.1
163,WALTER BOAS BUILDING,353.79186065987255,0.229166666666667
161,BUILDING 161,385.49526710303724,0.0
175,INFRASTRUCTURE ENGINEERING (BLOCK B),252.7678748341228,0.02
