BUILD_NO,NAME,COST,REWARD
142,FVAS BUILDING,507.86821361971255,0.0
147,BIOSCIENCES 4,472.5697650127587,1.346938775510204
147,BIOSCIENCES 4,450.65333057606597,1.346938775510204
147,BIOSCIENCES 4,464.26575962004983,1.346938775510204
141,CONSERVATORIUM OF MUSIC,483.5010663740155,0.0
194,BIOSCIENCES 5,462.44831389216586,0.0
144,KENNETH MYER BUILDING,463.72648985111704,21.333333333333332
184,OLD MICROBIOLOGY BUILDING,483.90079048784014,0.988636363636364
183,HOWARD FLOREY INSTITUTE,498.998230629044,0.0
181,MEDICAL BUILDING,436.77684938791276,0.0
182,BROWNLESS BIOMEDICAL LIBRARY,397.0527046209907,2.363636363636364
177,BAILLIEU LIBRARY,396.01150348943173,5.136363636363637
140,GRAINGER MUSEUM,526.4941572577054,0.0
122,BIOSCIENCES 2,404.16272990920527,0.172413793103448
139,BABEL BUILDING,391.8007112147855,1.377358490566038
121,BOTANY POTTING SHED,449.38556054969405,0.0
101,BEAUREPAIRE CENTRE,322.20765103937094,0.0
112,UNIVERSITY HOUSE,370.4901105056122,0.0
191,JOHN MEDLEY BUILDING,314.497745836928,0.0
191,JOHN MEDLEY BUILDING,269.44771873088206,0.0
187,GATEKEEPER'S LODGE,362.55763859183406,0.0
149,OLD ARTS BUILDING,307.11894060738854,1.595238095238095
143,BIOSCIENCES 3,332.12689199072,0.0
128,OLD PHYSICS BUILDING,275.6950624947714,21.0
130,UNION HOUSE,235.82004936833252,0.0
150,OLD QUADRANGLE BUILDING,218.66773292709541,0.0
152,RAYMOND PRIESTLEY BUILDING,207.71920249662801,0.0
152,RAYMOND PRIESTLEY BUILDING,159.19380628938848,0.0
150,OLD QUADRANGLE BUILDING,262.9540471208392,0.0
150,OLD QUADRANGLE BUILDING,219.76402247944998,0.0
193,ELECTRICAL & ELECTRONIC ENGINEERING BUILDING,206.87121809911764,0.447674418604651
113,BALDWIN SPENCER BUILDING,208.74579567876404,2.375
173,OLD ENGINEERING SCHOOL,191.1453722897859,17.75
166,OLD METALLURGY BUILDING,127.97429824798924,1.2
163,WALTER BOAS BUILDING,138.56270661435312,1.645833333333333
161,BUILDING 161,96.21364256370194,0.0
175,INFRASTRUCTURE ENGINEERING (BLOCK B),315.6303057412006,0.27
153,CHEMISTRY BUILDING (WEST WING),85.79196724994797,0.227272727272727
155,OLD GEOLOGY BUILDING (NORTH WING),7.089632448392853,7.466666666666667
115,REDMOND BARRY BUILDING,199.9410465342449,2.631578947368421
115,REDMOND BARRY BUILDING,153.40712408295266,2.631578947368421
165,CHEMICAL ENGINEERING 1,83.35978553346162,0.063157894736842
192,DAVID CARO BUILDING,90.60588726768863,0.517441860465116
133,GLYN DAVIS BUILDING,67.90448762644718,1.759615384615385
199,757 SWANSTON ST (STOP 1 & STUDENT SERVICES),162.0221181979984,1.132420091324201
198,1888 BUILDING,162.40783094289822,0.0
103,NONA LEE SPORTS CENTRE,234.45689878152265,0.0
168,DOUG MCDONELL BUILDING,91.48869281037491,0.497395833333333
189,FRANK TATE BUILDING,97.49070130483172,0.0
158,SIDNEY MYER ASIA CENTRE,28.11266041495617,1.666666666666667
171,EASTERN RESOURCE CENTRE (ERC LIBRARY),130.4661131923081,0.0
162,ALICE HOY BUILDING,17.35842474853593,0.60377358490566
171,EASTERN RESOURCE CENTRE (ERC LIBRARY),118.76833909829398,0.0
192,DAVID CARO BUILDING,117.04161420069016,0.517441860465116
192,DAVID CARO BUILDING,82.81048455426391,0.517441860465116
136,IAN POTTER MUSEUM OF ART,30.41578018308443,2.6
134,ELISABETH MURDOCH BUILDING,29.298089432416347,3.387096774193548
103,NONA LEE SPORTS CENTRE,242.9471617317611,0.0
498,ERNIE CROPLEY SPORTS PAVILION,625.7763642931809,0.0
503,MAINTENANCE GARAGE,601.1387923657751,0.0
234,GRAND STAND (MU SPORT),591.2195829556781,0.0
186,BUILDING 186,372.0424830360947,0.0
148A,ARTS WEST BUILDING (NORTH WING),393.97704213866126,0.0
125,BUILDING 125,526.1208066131434,0.0
151,WILSON HALL,189.5003359900099,0.0
154,CHEMISTRY BUILDING (EAST WING),59.60679525343203,0.19047619047619
174,INFRASTRUCTURE ENGINEERING (BLOCK C),281.09011690521,0.066666666666667
176,INFRASTRUCTURE ENGINEERING (BLOCK D),250.9757406293716,0.583941605839416
170,MECHANICAL ENGINEERING BUILDING,216.60504395577976,0.377777777777778
169,ENGINEERING WORKSHOPS,156.56920275756318,0.0
120,SYSTEM GARDEN TOWER,479.40334585699384,0.0
123,BIOSCIENCES 1,449.6319493130398,4.666666666666667
156,OLD GEOLOGY BUILDING (SOUTH WING),6.6035686032141365,2.3
148B,ARTS WEST BUILDING (WEST WING),426.3024663975343,0.0
203,SECURITY OFFICE,330.9896392330794,4.666666666666667
348,723 SWANSTON ST (MELBOURNE DENTAL CLINIC LTD),318.01294220535465,0.0
384,UNIVERSITY BUSINESS SERVICES BUILDING,369.92694533897543,2.727272727272727
368,205 GRATTAN ST (OFFICE OF ASSOCIATE PROVOST),321.42158467521074,0.571428571428571
257,187 GRATTAN ST,293.16961162287805,2.347826086956522
353,159 BARRY ST,472.9273628181798,8.0
105,FBE BUILDING,550.6217013978514,0.924901185770751
206,214 BERKELEY ST (MCM PRACTICE ROOMS),538.7796233345117,0.0
106,LAW BUILDING,641.8585449860369,0.459876543209877
281,204 LYGON ST (LEVELS 4 & 5),591.4519308821656,4.666666666666667
278,100 LEICESTER ST (MGSE),783.3642587714842,1.116981132075472
263,KWONG LEE DOW BUILDING (MGSE),808.2418129382743,1.438095238095238
379,207-221 BOUVERIE ST (MSPGH & GEOGRAPHY),421.6723926999468,1.587301587301587
326,95-109 BARRY ST (FBE),615.323823251863,0.0
222,"766 ELIZABETH ST (LEVELS G, 3, 4)",598.5032146683868,0.0
250,233 BOUVERIE ST (FBE),383.7273079249024,0.0
243,715 SWANSTON ST (MUP & TC),368.6429185101474,0.0
204,208-210 BERKELEY ST (MCM PRACTICE ROOMS),552.8021709927401,0.0
207,202-206 BERKELEY ST (MDHS),557.6842149766343,3.0
242,GRATTAN INSTITUTE (8-14 MALVINA PLACE),347.7301600529748,0.0
220,780 ELIZABETH ST,617.4924877494478,2.470588235294118
107,UNIVERSITY SQUARE CARPARK,376.73695698290214,0.0
224,169 BERKELEY ST (MU SPORT),688.5758993735718,0.0
352,157 BARRY ST,478.6766794544916,0.0
251,155 BARRY ST,484.5110310246604,0.0
221,45 BARRY ST (LEVEL 3),779.0462253414819,1.194029850746269
385,UNIVERSITY HEALTH SERVICES BUILDING,471.99768513002937,25.0
266,11 BARRY ST (BUSINESS SERVICES),816.5820696978408,0.551351351351351
